Approval Date,Drug Name,Submission,Active Ingredients,Sponsor
03/30/2021,ARISTADA INITIO KITNDA   #209830,SUPPL-9,ARIPIPRAZOLE LAUROXIL,ALKERMES INC
03/30/2021,TRIENTINE HYDROCHLORIDEANDA  #212238,SUPPL-1,TRIENTINE HYDROCHLORIDE,RISING
03/30/2021,EMPAGLIFLOZIN; LINAGLIPTINANDA  #212364,ORIG-1,EMPAGLIFLOZIN;LINAGLIPTIN,ANNORA PHARMA
03/30/2021,ATOVAQUONEANDA  #212918,ORIG-1,ATOVAQUONE,BIONPHARMA
03/30/2021,METOLAZONEANDA  #213827,ORIG-1,METOLAZONE,INNOGENIX
03/30/2021,METOLAZONEANDA  #214799,ORIG-1,METOLAZONE,UNICHEM
03/31/2021,LAMICTALNDA   #020241,SUPPL-64,LAMOTRIGINE,GLAXOSMITHKLINE LLC
03/31/2021,LAMICTAL CDNDA   #020764,SUPPL-57,LAMOTRIGINE,GLAXOSMITHKLINE LLC
03/31/2021,NUTRESTORENDA   #021667,SUPPL-7,L-GLUTAMINE,EMMAUS MEDCL
03/31/2021,LAMICTAL XRNDA   #022115,SUPPL-29,LAMOTRIGINE,GLAXOSMITHKLINE LLC
03/31/2021,LAMICTAL ODTNDA   #022251,SUPPL-28,LAMOTRIGINE,GLAXOSMITHKLINE LLC
03/31/2021,TYVASONDA   #022387,SUPPL-17,TREPROSTINIL,UNITED THERAP
03/31/2021,QSYMIANDA   #022580,SUPPL-19,PHENTERMINE HYDROCHLORIDE; TOPIRAMATE,VIVUS LLC
03/31/2021,DICLOFENAC SODIUMANDA  #074514,SUPPL-41,DICLOFENAC SODIUM,ACTAVIS ELIZABETH
03/31/2021,DICLOFENAC POTASSIUMANDA  #075463,SUPPL-14,DICLOFENAC POTASSIUM,RK PHARMA
03/31/2021,DICLOFENAC POTASSIUMANDA  #075582,SUPPL-4,DICLOFENAC POTASSIUM,CHARTWELL RX
03/31/2021,BUDESONIDEANDA  #077519,SUPPL-14,BUDESONIDE,TEVA PHARMS
03/31/2021,BUDESONIDEANDA  #078404,SUPPL-7,BUDESONIDE,IMPAX LABS INC
03/31/2021,ESOMEPRAZOLE MAGNESIUMANDA  #090841,ORIG-1,ESOMEPRAZOLE MAGNESIUM,ETHYPHARM
03/31/2021,BUDESONIDEANDA  #201966,SUPPL-9,BUDESONIDE,SANDOZ
03/31/2021,COLESEVELAM HYDROCHLORIDEANDA  #202190,SUPPL-3,COLESEVELAM HYDROCHLORIDE,GLENMARK PHARMS LTD
03/31/2021,BUDESONIDEANDA  #204548,SUPPL-3,BUDESONIDE,TEVA PHARMS USA
03/31/2021,ISOTRETINOINANDA  #205063,ORIG-1,ISOTRETINOIN,ACTAVIS LABS FL
03/31/2021,CLOFARABINEANDA  #210283,SUPPL-1,CLOFARABINE,HOSPIRA
03/31/2021,IBRUTINIBANDA  #211344,ORIG-1,IBRUTINIB,ZYDUS LIFESCIENCES
03/31/2021,NYSTATIN AND TRIAMCINOLONE ACETONIDEANDA  #214090,ORIG-1,NYSTATIN; TRIAMCINOLONE ACETONIDE,ALEMBIC
03/31/2021,POTASSIUM CHLORIDEANDA  #214728,ORIG-1,POTASSIUM CHLORIDE,AUROBINDO PHARMA LTD
03/31/2021,SARCLISABLA   #761113,SUPPL-3,ISATUXIMAB-IRFC,SANOFI AVENTIS US
04/01/2021,ALEVENDA   #020204,SUPPL-81,NAPROXEN SODIUM,BAYER
04/01/2021,DICLOFENAC POTASSIUMANDA  #075219,SUPPL-14,DICLOFENAC POTASSIUM,TEVA
04/01/2021,OXYMORPHONE HYDROCHLORIDEANDA  #091443,SUPPL-7,OXYMORPHONE HYDROCHLORIDE,TEVA
04/01/2021,OXYMORPHONE HYDROCHLORIDEANDA  #091443,SUPPL-10,OXYMORPHONE HYDROCHLORIDE,TEVA
04/01/2021,IBUPROFENANDA  #091625,SUPPL-11,IBUPROFEN,GRANULES
04/01/2021,PRALUENTBLA   #125559,SUPPL-29,ALIROCUMAB,REGENERON PHARMACEUTICALS
04/01/2021,PRALUENTBLA   #125559,SUPPL-30,ALIROCUMAB,REGENERON PHARMACEUTICALS
04/01/2021,DICLOFENAC SODIUMANDA  #202393,SUPPL-1,DICLOFENAC SODIUM,TWI PHARMS
04/01/2021,CASPOFUNGIN ACETATENDA   #206110,SUPPL-3,CASPOFUNGIN ACETATE,FRESENIUS KABI USA
04/01/2021,TOBRAMYCINANDA  #212848,ORIG-1,TOBRAMYCIN,ALKEM LABS LTD
04/01/2021,BOSENTANANDA  #213154,ORIG-1,BOSENTAN,NATCO PHARMA LTD
04/01/2021,DOXEPIN HYDROCHLORIDEANDA  #214908,ORIG-1,DOXEPIN HYDROCHLORIDE,APPCO
04/02/2021,CHILDREN'S CLARITINNDA   #021891,SUPPL-38,LORATADINE,BAYER HEALTHCARE LLC
04/02/2021,CLARITINNDA   #021891,SUPPL-38,LORATADINE,BAYER HEALTHCARE LLC
04/02/2021,EXPARELNDA   #022496,SUPPL-37,BUPIVACAINE,PACIRA PHARMS INC
04/02/2021,INDOMETHACINANDA  #070624,SUPPL-35,INDOMETHACIN,RISING
04/02/2021,INDOMETHACINANDA  #070624,SUPPL-38,INDOMETHACIN,RISING
04/02/2021,LOPERAMIDE HYDROCHLORIDEANDA  #076497,SUPPL-7,LOPERAMIDE HYDROCHLORIDE,LNK
04/02/2021,RAMIPRILANDA  #077626,SUPPL-21,RAMIPRIL,LUPIN
04/02/2021,RAMIPRILANDA  #078832,SUPPL-16,RAMIPRIL,ZYDUS PHARMS USA
04/02/2021,LETROZOLEANDA  #090934,SUPPL-11,LETROZOLE,ACCORD HLTHCARE
04/02/2021,LETROZOLEANDA  #090934,SUPPL-14,LETROZOLE,ACCORD HLTHCARE
04/02/2021,EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATEANDA  #090958,ORIG-1,EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE,CIPLA
04/02/2021,RAMIPRILANDA  #091604,SUPPL-8,RAMIPRIL,AUROBINDO PHARMA LTD
04/02/2021,OLOPATADINE HYDROCHLORIDEANDA  #203152,SUPPL-6,OLOPATADINE HYDROCHLORIDE,USV
04/02/2021,DICLOFENAC SODIUMANDA  #203818,SUPPL-1,DICLOFENAC SODIUM,TARO
04/02/2021,MEMANTINE HYDROCHLORIDEANDA  #211100,ORIG-1,MEMANTINE HYDROCHLORIDE,YICHANG HUMANWELL
04/02/2021,QELBREENDA   #211964,ORIG-1,VILOXAZINE HYDROCHLORIDE,SUPERNUS PHARMS
04/02/2021,DEOXYCHOLIC ACIDANDA  #212296,ORIG-1,DEOXYCHOLIC ACID,WILSHIRE PHARMS INC
04/02/2021,FLUOCINOLONE ACETONIDEANDA  #212760,ORIG-1,FLUOCINOLONE ACETONIDE,QUAGEN
04/02/2021,FLUOCINOLONE ACETONIDEANDA  #212761,ORIG-1,FLUOCINOLONE ACETONIDE,QUAGEN
04/02/2021,FLUOCINOLONE ACETONIDEANDA  #212762,ORIG-1,FLUOCINOLONE ACETONIDE,QUAGEN
04/05/2021,REGONOLNDA   #017398,SUPPL-25,PYRIDOSTIGMINE BROMIDE,SANDOZ
04/05/2021,TOLMETIN SODIUMANDA  #073462,SUPPL-5,TOLMETIN SODIUM,CHARTWELL RX
04/05/2021,TOLMETIN SODIUMANDA  #073588,SUPPL-3,TOLMETIN SODIUM,CHARTWELL RX
04/05/2021,TOLMETIN SODIUMANDA  #074002,SUPPL-2,TOLMETIN SODIUM,CHARTWELL RX
04/05/2021,LEVOCETIRIZINE DIHYDROCHLORIDEANDA  #090392,SUPPL-4,LEVOCETIRIZINE DIHYDROCHLORIDE,DR REDDYS LABS LTD
04/05/2021,LEVOCETIRIZINE DIHYDROCHLORIDEANDA  #090392,SUPPL-5,LEVOCETIRIZINE DIHYDROCHLORIDE,DR REDDYS LABS LTD
04/05/2021,LEVETIRACETAMANDA  #091291,SUPPL-5,LEVETIRACETAM,CHARTWELL RX
04/05/2021,LEVETIRACETAMANDA  #091291,SUPPL-6,LEVETIRACETAM,CHARTWELL RX
04/05/2021,LEVETIRACETAMANDA  #091291,SUPPL-7,LEVETIRACETAM,CHARTWELL RX
04/05/2021,"AMLODIPINE BESYLATE, VALSARTAN AND HYDROCHLOROTHIAZIDEANDA  #201087",SUPPL-1,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; VALSARTAN,STRIDES PHARMA
04/05/2021,"AMLODIPINE BESYLATE, VALSARTAN AND HYDROCHLOROTHIAZIDEANDA  #201087",SUPPL-6,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; VALSARTAN,STRIDES PHARMA
04/05/2021,"AMLODIPINE BESYLATE, VALSARTAN AND HYDROCHLOROTHIAZIDEANDA  #201087",SUPPL-7,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; VALSARTAN,STRIDES PHARMA
04/05/2021,LEVETIRACETAMANDA  #207175,SUPPL-1,LEVETIRACETAM,HISUN PHARM HANGZHOU
04/05/2021,LEVETIRACETAMANDA  #207175,SUPPL-2,LEVETIRACETAM,HISUN PHARM HANGZHOU
04/05/2021,LEVETIRACETAMANDA  #207175,SUPPL-3,LEVETIRACETAM,HISUN PHARM HANGZHOU
04/05/2021,ABIRATERONE ACETATEANDA  #209227,SUPPL-2,ABIRATERONE ACETATE,GLENMARK SPECLT
04/05/2021,NALOXONE HYDROCHLORIDEANDA  #209522,SUPPL-2,NALOXONE HYDROCHLORIDE,TEVA PHARMS USA
04/05/2021,NALOXONE HYDROCHLORIDEANDA  #209522,SUPPL-4,NALOXONE HYDROCHLORIDE,TEVA PHARMS USA
04/05/2021,ABIRATERONE ACETATEANDA  #210686,SUPPL-2,ABIRATERONE ACETATE,MSN
04/05/2021,ABIRATERONE ACETATEANDA  #212462,SUPPL-1,ABIRATERONE ACETATE,QILU
04/05/2021,NEOSTIGMINE METHYLSULFATEANDA  #212804,ORIG-1,NEOSTIGMINE METHYLSULFATE,MEITHEAL
04/06/2021,ERBITUXBLA   #125084,SUPPL-277,CETUXIMAB,IMCLONE
04/06/2021,ERBITUXBLA   #125084,SUPPL-280,CETUXIMAB,IMCLONE
04/06/2021,TRANEXAMIC ACIDANDA  #205035,SUPPL-4,TRANEXAMIC ACID,EUGIA PHARMA
04/06/2021,BUDESONIDEANDA  #205710,SUPPL-9,BUDESONIDE,CIPLA
04/06/2021,FULVESTRANTNDA   #210063,SUPPL-2,FULVESTRANT,AVYXA HOLDINGS
04/06/2021,MACITENTANANDA  #211224,ORIG-1,MACITENTAN,ZYDUS LIFESCIENCES
04/07/2021,EXFORGENDA   #021990,SUPPL-41,AMLODIPINE BESYLATE; VALSARTAN,NOVARTIS
04/07/2021,KETAMINE HYDROCHLORIDEANDA  #074524,SUPPL-18,KETAMINE HYDROCHLORIDE,HIKMA
04/07/2021,RIZATRIPTAN BENZOATEANDA  #078173,SUPPL-7,RIZATRIPTAN BENZOATE,NORVIUM BIOSCIENCE
04/07/2021,VANCOMYCIN HYDROCHLORIDEANDA  #091554,SUPPL-14,VANCOMYCIN HYDROCHLORIDE,MYLAN LABS LTD
04/07/2021,VANCOMYCIN HYDROCHLORIDEANDA  #091554,SUPPL-15,VANCOMYCIN HYDROCHLORIDE,MYLAN LABS LTD
04/07/2021,VILAZODONE HYDROCHLORIDEANDA  #208200,ORIG-1,VILAZODONE HYDROCHLORIDE,INVAGEN PHARMS
04/07/2021,TERIFLUNOMIDEANDA  #209638,SUPPL-4,TERIFLUNOMIDE,AUROBINDO PHARMA
04/07/2021,TERIFLUNOMIDEANDA  #209663,SUPPL-3,TERIFLUNOMIDE,GLENMARK SPECLT
04/07/2021,EFINACONAZOLEANDA  #212027,ORIG-1,EFINACONAZOLE,ALEOR PHARMACEUTICALS LIMITED
04/07/2021,VANCOMYCIN HYDROCHLORIDEANDA  #212332,SUPPL-3,VANCOMYCIN HYDROCHLORIDE,SLATE RUN PHARMA
04/07/2021,SELEXIPAGANDA  #214367,ORIG-1,SELEXIPAG,MSN LABORATORIES PRIVATE LTD
04/07/2021,TRODELVYBLA   #761115,SUPPL-5,SACITUZUMAB GOVITECAN-HZIY,IMMUNOMEDICS INC
04/07/2021,TRODELVYBLA   #761115,SUPPL-13,SACITUZUMAB GOVITECAN-HZIY,IMMUNOMEDICS INC
04/08/2021,TIROFIBAN HYDROCHLORIDEANDA  #206888,ORIG-1,TIROFIBAN HYDROCHLORIDE,GLAND PHARMA LTD
04/08/2021,ZTLIDONDA   #207962,SUPPL-5,LIDOCAINE,SCILEX PHARMS
04/08/2021,PANTOPRAZOLE SODIUMANDA  #208580,SUPPL-1,PANTOPRAZOLE SODIUM,NORVIUM BIOSCIENCE
04/08/2021,PANTOPRAZOLE SODIUMANDA  #208580,SUPPL-2,PANTOPRAZOLE SODIUM,NORVIUM BIOSCIENCE
04/08/2021,PANTOPRAZOLE SODIUMANDA  #208580,SUPPL-3,PANTOPRAZOLE SODIUM,NORVIUM BIOSCIENCE
04/08/2021,NICARDIPINE HYDROCHLORIDEANDA  #211121,ORIG-1,NICARDIPINE HYDROCHLORIDE,EUGIA PHARMA
04/08/2021,BYFAVONDA   #212295,SUPPL-2,REMIMAZOLAM BESYLATE,ACACIA
04/08/2021,AMINOCAPROIC ACIDANDA  #213825,ORIG-1,AMINOCAPROIC ACID,BELCHER
04/08/2021,PIMAVANSERINANDA  #214750,ORIG-1,PIMAVANSERIN,TEVA PHARMS USA
04/09/2021,DEFINITYNDA   #021064,SUPPL-25,PERFLUTREN,LANTHEUS MEDCL
04/09/2021,DEFINITYNDA   #021064,SUPPL-29,PERFLUTREN,LANTHEUS MEDCL
04/09/2021,DEFINITY RTNDA   #021064,SUPPL-25,PERFLUTREN,LANTHEUS MEDCL
04/09/2021,DEFINITY RTNDA   #021064,SUPPL-29,PERFLUTREN,LANTHEUS MEDCL
04/09/2021,FLUCONAZOLEANDA  #074681,SUPPL-9,FLUCONAZOLE,TEVA
04/09/2021,FLUCONAZOLEANDA  #074681,SUPPL-10,FLUCONAZOLE,TEVA
04/09/2021,FLUCONAZOLEANDA  #074681,SUPPL-11,FLUCONAZOLE,TEVA
04/09/2021,EPIFOAMANDA  #086457,SUPPL-34,HYDROCORTISONE ACETATE; PRAMOXINE HYDROCHLORIDE,MYLAN SPECIALITY LP
04/09/2021,CLOZAPINEANDA  #090308,SUPPL-1,CLOZAPINE,BARR LABS INC
04/09/2021,XOLAIRBLA   #103976,SUPPL-5238,OMALIZUMAB,GENENTECH
04/09/2021,OSELTAMIVIR PHOSPHATEANDA  #202595,SUPPL-5,OSELTAMIVIR PHOSPHATE,NATCO
04/09/2021,OSELTAMIVIR PHOSPHATEANDA  #202595,SUPPL-9,OSELTAMIVIR PHOSPHATE,NATCO
04/09/2021,OSELTAMIVIR PHOSPHATEANDA  #202595,SUPPL-11,OSELTAMIVIR PHOSPHATE,NATCO
04/09/2021,LUMASONNDA   #203684,SUPPL-9,SULFUR HEXAFLUORIDE LIPID-TYPE A MICROSPHERES,BRACCO
04/09/2021,NOREPINEPHRINE BITARTRATEANDA  #211242,SUPPL-4,NOREPINEPHRINE BITARTRATE,MYLAN LABS LTD
04/09/2021,IBRUTINIBANDA  #212763,ORIG-1,IBRUTINIB,ALVOGEN PINE BROOK
04/12/2021,CATAFLAMANDA  #076561,SUPPL-11,DICLOFENAC POTASSIUM,AMICI PHARMA
04/12/2021,LINZESSNDA   #202811,SUPPL-17,LINACLOTIDE,ABBVIE
04/12/2021,BUDESONIDEANDA  #206134,SUPPL-1,BUDESONIDE,ZYDUS PHARMS
04/12/2021,BUDESONIDEANDA  #206134,SUPPL-4,BUDESONIDE,ZYDUS PHARMS
04/12/2021,BUDESONIDEANDA  #206134,SUPPL-6,BUDESONIDE,ZYDUS PHARMS
04/12/2021,BENZOYL PEROXIDE AND CLINDAMYCIN PHOSPHATEANDA  #208757,ORIG-1,BENZOYL PEROXIDE;CLINDAMYCIN PHOSPHATE,ACTAVIS LABS UT INC
04/12/2021,OZEMPICNDA   #209637,SUPPL-8,SEMAGLUTIDE,NOVO
04/12/2021,DECITABINEANDA  #212826,ORIG-1,DECITABINE,QILU PHARM HAINAN
04/12/2021,ISOTRETINOINANDA  #213571,ORIG-1,ISOTRETINOIN,UPSHER SMITH LABS
04/13/2021,PROSCARNDA   #020180,SUPPL-48,FINASTERIDE,ORGANON
04/13/2021,CLINIMIX E 2.75/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 2.75/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 2.75/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 4.25/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 4.25/20 SULFITE FREE W/ ELECT IN DEXTROSE 20% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 4.25/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 4.25/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 5/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 5/15 SULFITE FREE W/ ELECT IN DEXTROSE 15% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 5/20 SULFITE FREE W/ ELECT IN 20% DEXTROSE W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 5/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX E 5/35 SULFITE FREE W/ ELECT IN DEXTROSE 35% W/ CALCIUM IN PLASTIC CONTAINERNDA   #020678,SUPPL-42,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",BAXTER HLTHCARE
04/13/2021,CLINIMIX 2.75/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 2.75/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 2.75/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 4.25/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 4.25/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 4.25/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 4.25/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 5/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 5/15 SULFITE FREE IN DEXTROSE 15% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 5/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 5/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 5/35 SULFITE FREE IN DEXTROSE 35% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,CLINIMIX 8/14 SULFITE FREE IN DEXTROSE 14% IN PLASTIC CONTAINERNDA   #020734,SUPPL-37,AMINO ACIDS; DEXTROSE,BAXTER HLTHCARE
04/13/2021,INDOMETHACINANDA  #070900,SUPPL-23,INDOMETHACIN,SUN PHARM INDUSTRIES
04/13/2021,RIBAVIRINANDA  #077224,SUPPL-19,RIBAVIRIN,ZYDUS PHARMS USA
04/13/2021,RIBAVIRINANDA  #077224,SUPPL-21,RIBAVIRIN,ZYDUS PHARMS USA
04/13/2021,RIBAVIRINANDA  #077224,SUPPL-22,RIBAVIRIN,ZYDUS PHARMS USA
04/13/2021,XIAFLEXBLA   #125338,SUPPL-112,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,AUXILIUM PHARMS
04/13/2021,LEVETIRACETAM IN SODIUM CHLORIDENDA   #202543,SUPPL-19,LEVETIRACETAM,HQ SPCLT PHARMA
04/13/2021,CLINOLIPID 20%NDA   #204508,SUPPL-15,OLIVE OIL; SOYBEAN OIL,BAXTER HLTHCARE CORP
04/13/2021,TADALAFILANDA  #206286,SUPPL-2,TADALAFIL,AUROBINDO PHARMA LTD
04/13/2021,KYLEENANDA   #208224,SUPPL-2,LEVONORGESTREL,BAYER HLTHCARE
04/13/2021,TRULANCENDA   #208745,SUPPL-11,PLECANATIDE,SALIX
04/13/2021,IBUPROFENANDA  #209178,SUPPL-6,IBUPROFEN,AUROBINDO PHARMA LTD
04/13/2021,PREGABALINANDA  #211593,ORIG-1,PREGABALIN,ALVOGEN
04/13/2021,PREGABALINANDA  #211889,ORIG-1,PREGABALIN,SUN PHARM
04/13/2021,PREGABALINANDA  #211948,ORIG-1,PREGABALIN,NORVIUM BIOSCIENCE
04/13/2021,PREGABALINANDA  #213226,ORIG-1,PREGABALIN,MSN
04/13/2021,CARBAMAZEPINEANDA  #213311,ORIG-1,CARBAMAZEPINE,CSPC OUYI
04/13/2021,PREGABALINANDA  #213313,ORIG-1,PREGABALIN,APOTEX
04/13/2021,TECENTRIQBLA   #761034,SUPPL-41,ATEZOLIZUMAB,GENENTECH INC
04/13/2021,TRODELVYBLA   #761115,SUPPL-9,SACITUZUMAB GOVITECAN-HZIY,IMMUNOMEDICS INC
04/14/2021,ALAWAYNDA   #021996,SUPPL-17,KETOTIFEN FUMARATE,BAUSCH AND LOMB
04/14/2021,CHILDREN'S ALAWAYNDA   #021996,SUPPL-17,KETOTIFEN FUMARATE,BAUSCH AND LOMB
04/14/2021,RIBAVIRINANDA  #079117,SUPPL-13,RIBAVIRIN,AUROBINDO PHARMA
04/14/2021,RIBAVIRINANDA  #079117,SUPPL-16,RIBAVIRIN,AUROBINDO PHARMA
04/14/2021,RIBAVIRINANDA  #079117,SUPPL-17,RIBAVIRIN,AUROBINDO PHARMA
04/14/2021,METHADONE HYDROCHLORIDE INTENSOLANDA  #089897,SUPPL-44,METHADONE HYDROCHLORIDE,HIKMA
04/14/2021,BIVALIRUDINANDA  #090189,SUPPL-2,BIVALIRUDIN,FRESENIUS KABI USA
04/14/2021,DONEPEZIL HYDROCHLORIDEANDA  #090247,SUPPL-3,DONEPEZIL HYDROCHLORIDE,HIKMA PHARMS
04/14/2021,CONTRAVENDA   #200063,SUPPL-20,BUPROPION HYDROCHLORIDE; NALTREXONE HYDROCHLORIDE,NALPROPION
04/14/2021,TRANEXAMIC ACIDANDA  #202755,SUPPL-4,TRANEXAMIC ACID,CHARTWELL RX
04/14/2021,CLOFARABINEANDA  #207831,SUPPL-2,CLOFARABINE,GLAND PHARMA LTD
04/14/2021,ASPIRIN AND DIPYRIDAMOLEANDA  #210318,SUPPL-1,ASPIRIN; DIPYRIDAMOLE,GLENMARK SPECLT
04/14/2021,BUDESONIDEANDA  #211922,ORIG-1,BUDESONIDE,SUN PHARM
04/14/2021,POLYETHYLENE GLYCOL 3350ANDA  #214990,ORIG-1,POLYETHYLENE GLYCOL 3350,ANNORA PHARMA
04/15/2021,VFENDNDA   #021266,SUPPL-50,VORICONAZOLE,PF PRISM CV
04/15/2021,VFENDNDA   #021267,SUPPL-60,VORICONAZOLE,PF PRISM CV
04/15/2021,VFENDNDA   #021630,SUPPL-39,VORICONAZOLE,PF PRISM CV
